DataYear,BuildingType,PrimaryPropertyType,Latitude,Longitude,NumberofBuildings,PropertyGFATotal,PropertyGFAParking,LargestPropertyUseType,SiteEnergyUse(kBtu),TotalGHGEmissions,BuildingAge,mean_GFA_per_floor,Number_of_Use_Types
2016,NonResidential,Large Office,47.6465,-122.3252,1.0,137738,55504,Office,4704936.5,32.8,31,13705.666666666666,3
2016,NonResidential,Residence Hall,47.65014,-122.34424,1.0,21118,0,Residence Hall/Dormitory,1361427.75,39.5,28,5279.5,1
2016,NonResidential,Large Office,47.64868,-122.34254,1.0,206126,79284,Office,4489661.0,72.26,3,21140.333333333332,4
2016,NonResidential,Small- and Mid-Sized Office,47.64866,-122.34509,1.0,20500,0,Office,1326178.125,11.27,116,6833.333333333333,1
2016,NonResidential,Senior Care Community,47.69875,-122.36725,1.0,34636,31000,Senior Care Community,12148720.0,480.9,50,1212.0,2
2016,NonResidential,Worship Facility,47.67485,-122.29284,1.0,25521,0,Worship Facility,605186.3125,15.47,86,8507.0,1
2016,NonResidential,K-12 School,47.67485,-122.29284,1.0,23190,0,K-12 School,1705515.25,68.14,30,11595.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.68602,-122.35674,1.0,20678,0,Office,770333.0,32.63,56,10339.0,1
2016,NonResidential,K-12 School,47.68642,-122.35707,1.0,28820,0,K-12 School,2595783.5,106.45,94,7205.0,1
2016,NonResidential,Worship Facility,47.51042,-122.26277,1.0,27876,0,Worship Facility,1829981.375,68.97,62,9292.0,1
2016,SPS-District K-12,K-12 School,47.63796,-122.34897,1.0,48789,0,K-12 School,1298307.625,29.41,91,24394.5,1
2016,NonResidential,Senior Care Community,47.55387,-122.27875,1.0,48882,7233,Senior Care Community,6782435.0,235.26,50,13883.0,2
2016,NonResidential,Warehouse,47.55374,-122.32498,1.0,22320,0,Non-Refrigerated Warehouse,439065.9063,3.06,39,11160.0,1
2016,NonResidential,Other,47.55297,-122.32472,1.0,47105,0,Manufacturing/Industrial Plant,10234721.0,348.22,40,23552.5,1
2016,NonResidential,Small- and Mid-Sized Office,47.55316,-122.32616,1.0,40029,0,Office,1471914.25,10.26,34,13343.0,2
2016,NonResidential,Small- and Mid-Sized Office,47.55196,-122.32518,1.0,28304,0,Office,1269367.5,8.85,46,9434.666666666666,1
2016,NonResidential,Other,47.55168,-122.32459,1.0,26400,0,Other - Recreation,452612.5,3.16,46,13200.0,2
2016,NonResidential,Warehouse,47.55049,-122.32382,1.0,27680,0,Non-Refrigerated Warehouse,1778431.75,64.81,48,13840.0,2
2016,NonResidential,Small- and Mid-Sized Office,47.55145,-122.32635,1.0,25872,0,Office,1787119.0,45.79,47,8624.0,2
2016,NonResidential,Small- and Mid-Sized Office,47.55127,-122.32576,1.0,25872,0,Office,2399353.5,81.96,47,8624.0,1
2016,NonResidential,Warehouse,47.55127,-122.32576,1.0,20500,0,Non-Refrigerated Warehouse,222600.0938,1.55,47,10250.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.6557,-122.34682,1.0,21436,0,Office,534703.6875,3.73,58,7145.333333333333,1
2016,NonResidential,Mixed Use Property,47.65205,-122.3218,1.0,20233,0,Office,630250.125,18.16,18,10116.5,3
2016,NonResidential,Small- and Mid-Sized Office,47.65178,-122.351,1.0,39926,12400,Office,1010967.688,14.49,10,5505.2,4
2016,NonResidential,Small- and Mid-Sized Office,47.64904,-122.34609,1.0,31417,8110,Office,1126157.25,28.09,31,5826.75,2
2016,NonResidential,Self-Storage Facility,47.61179,-122.3404,1.0,46580,0,Self-Storage Facility,710275.375,4.95,88,6654.285714285715,1
2016,NonResidential,Retail Store,47.61165,-122.34011,1.0,25920,0,Retail Store,478690.0938,3.34,100,8640.0,1
2016,NonResidential,Retail Store,47.61236,-122.34144,1.0,25920,0,Retail Store,1011667.5,13.71,97,8640.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.61297,-122.34324,1.0,25920,0,Office,1793851.375,46.48,97,8640.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.61098,-122.32766,1.0,39760,0,Office,2478960.0,149.91,91,7952.0,1
2016,NonResidential,Other,47.61109,-122.32721,1.0,30971,0,Other,2823184.0,94.85,96,7742.75,1
2016,NonResidential,Small- and Mid-Sized Office,47.61063,-122.32741,1.0,22667,0,Office,3767135.0,148.55,70,5666.75,1
2016,NonResidential,Warehouse,47.64965,-122.34913,1.0,33840,0,Non-Refrigerated Warehouse,2227638.25,60.88,89,11280.0,3
2016,NonResidential,Mixed Use Property,47.6502,-122.34959,5.0,41827,9226,Multifamily Housing,4193371.0,110.17,15,8150.25,5
2016,NonResidential,Small- and Mid-Sized Office,47.65114,-122.34954,1.0,33740,6010,Office,1291405.25,9.0,15,4621.666666666667,3
2016,NonResidential,Retail Store,47.65115,-122.35024,1.0,20516,0,Retail Store,1021796.625,42.04,105,6838.666666666667,2
2016,NonResidential,Retail Store,47.65019,-122.35013,1.0,27480,0,Retail Store,1215156.25,8.47,110,6870.0,2
2016,NonResidential,Mixed Use Property,47.65061,-122.35159,1.0,46958,0,Office,1818867.875,30.32,69,23479.0,4
2016,NonResidential,Distribution Center,47.65214,-122.356,1.0,26532,0,Distribution Center,1934224.25,66.53,32,13266.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.65186,-122.35531,1.0,22388,0,Office,576405.125,9.46,35,7462.666666666667,2
2016,NonResidential,Other,47.65138,-122.35565,1.0,30730,0,Other,3050455.25,73.52,47,15365.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.65297,-122.35839,1.0,35600,0,Office,2173143.75,18.34,30,11866.666666666666,2
2016,NonResidential,Worship Facility,47.64905,-122.36055,1.0,62000,0,Worship Facility,1799664.125,82.34,67,15500.0,2
2016,NonResidential,Small- and Mid-Sized Office,47.64805,-122.35534,1.0,23600,0,Office,776248.6875,5.41,35,7866.666666666667,1
2016,NonResidential,Small- and Mid-Sized Office,47.64976,-122.35684,1.0,40067,0,Office,2303732.75,16.06,30,10016.75,1
2016,NonResidential,Small- and Mid-Sized Office,47.64976,-122.35684,1.0,26419,6922,Office,1074989.0,7.49,27,4874.25,1
2016,NonResidential,Small- and Mid-Sized Office,47.64976,-122.35684,1.0,25262,0,Office,1469556.25,23.85,37,6315.5,1
2016,NonResidential,Other,47.64975,-122.35289,0.0,53103,0,Other,4877959.0,38.12,20,13275.75,1
2016,NonResidential,Small- and Mid-Sized Office,47.64901,-122.35516,1.0,34106,0,Office,1619177.125,11.29,36,8526.5,1
2016,NonResidential,Small- and Mid-Sized Office,47.64934,-122.35592,1.0,34545,0,Office,2313978.75,16.13,36,8636.25,1
2016,NonResidential,Small- and Mid-Sized Office,47.64865,-122.35435,1.0,70296,0,Office,2782066.5,19.39,36,17574.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.59979,-122.33339,1.0,27838,0,Office,1217509.125,8.49,114,5567.6,1
2016,NonResidential,Distribution Center,47.55105,-122.34695,2.0,28368,0,Distribution Center,1856230.625,30.02,45,9456.0,2
2016,NonResidential,Other,47.72471,-122.3412,1.0,92080,0,Other,5155090.5,127.1,52,30693.333333333332,1
2016,NonResidential,Other,47.72288,-122.34065,1.0,20236,0,Other - Recreation,1965182.25,49.58,55,10118.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.72004,-122.34418,1.0,39815,0,Office,2050600.75,40.22,65,13271.666666666666,2
2016,Nonresidential COS,Other,47.72299,-122.34293,1.0,25557,0,Residential Care Facility,2280352.5,15.9,46,5111.4,1
2016,Nonresidential COS,Other,47.72134,-122.34102,1.0,26994,0,Other - Services,3076813.25,122.73,58,8998.0,2
2016,NonResidential,Warehouse,47.72183,-122.34328,1.0,48112,0,Non-Refrigerated Warehouse,1485945.875,10.36,44,24056.0,1
2016,NonResidential,Other,47.72065,-122.34318,1.0,20909,0,Other - Public Services,1208029.25,32.86,7,10454.5,2
2016,NonResidential,Small- and Mid-Sized Office,47.73387,-122.34722,1.0,42793,16518,Office,1772188.5,12.35,15,8758.333333333334,2
2016,NonResidential,Other,47.72644,-122.34338,1.0,45000,0,Other - Recreation,5912066.0,176.79,9,15000.0,1
2016,NonResidential,Retail Store,47.72337,-122.34373,1.0,26115,0,Retail Store,1689372.625,36.74,18,13057.5,1
2016,NonResidential,Worship Facility,47.6702,-122.32066,1.0,26033,0,Worship Facility,1149140.25,45.33,67,13016.5,2
2016,NonResidential,K-12 School,47.64344,-122.3509,1.0,48660,0,K-12 School,1881516.125,61.98,9,9732.0,1
2016,NonResidential,Senior Care Community,47.6441,-122.34795,1.0,46539,0,Senior Care Community,5400049.5,180.38,46,15513.0,1
2016,NonResidential,Residence Hall,47.61283,-122.34392,1.0,29796,0,Residence Hall/Dormitory,2233262.0,79.58,107,5959.2,1
2016,NonResidential,Retail Store,47.6123,-122.34395,1.0,26400,0,Retail Store,983595.875,17.12,96,8800.0,3
2016,NonResidential,Small- and Mid-Sized Office,47.61185,-122.3434,1.0,38148,0,Office,1262255.75,8.8,98,9537.0,2
2016,NonResidential,Mixed Use Property,47.62231,-122.34145,1.0,28800,0,Non-Refrigerated Warehouse,456953.0,12.77,88,9600.0,2
2016,NonResidential,Worship Facility,47.62232,-122.36101,1.0,31945,0,Worship Facility,1806468.0,12.59,61,5324.166666666667,2
2016,NonResidential,Small- and Mid-Sized Office,47.6189,-122.35713,1.0,85963,33055,Office,4480961.0,31.24,31,8818.0,2
2016,NonResidential,Retail Store,47.60683,-122.33771,1.0,34680,0,Retail Store,1169948.875,26.38,116,6936.0,1
2016,NonResidential,Worship Facility,47.60867,-122.33265,1.0,75058,34510,Worship Facility,5587347.0,247.97,48,10137.0,1
2016,NonResidential,Retail Store,47.61103,-122.33549,1.0,36504,0,Retail Store,2100982.75,20.76,101,18252.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.61091,-122.33667,1.0,35200,0,Office,2998208.25,20.9,109,5028.571428571428,1
2016,NonResidential,Small- and Mid-Sized Office,47.60961,-122.33566,1.0,35840,0,Office,1538750.625,48.35,109,5973.333333333333,1
2016,NonResidential,Other,47.60985,-122.33527,1.0,25920,0,Bank Branch,1333432.125,9.3,75,8640.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.60952,-122.33558,1.0,30525,0,Office,2883139.0,73.61,88,6105.0,2
2016,NonResidential,Other,47.61186,-122.32857,1.0,49243,0,Other/Specialty Hospital,8476183.0,101.34,52,9848.6,1
2016,NonResidential,Other,47.6097,-122.325,0.0,20411,0,Social/Meeting Hall,2014475.875,71.23,104,5102.75,1
2016,NonResidential,Medical Office,47.61065,-122.32125,1.0,30855,10285,Medical Office,2946756.25,85.55,54,6856.666666666667,1
2016,NonResidential,Small- and Mid-Sized Office,47.61194,-122.32177,1.0,73549,0,Office,2828950.5,107.45,106,18387.25,2
2016,NonResidential,Other,47.60865694,-122.3205368,1.0,45780,11400,Other - Education,10834087.0,462.4,28,5730.0,2
2016,NonResidential,Medical Office,47.60865416,-122.3205904,0.0,39115,0,Medical Office,3735308.5,60.04,53,9778.75,1
2016,NonResidential,Other,47.60901,-122.32994,1.0,38038,0,Other - Entertainment/Public Assembly,1107290.625,55.61,100,9509.5,3
2016,NonResidential,Worship Facility,47.60821,-122.3296,1.0,37796,0,Worship Facility,2465983.5,123.41,54,9449.0,2
2016,Nonresidential COS,Small- and Mid-Sized Office,47.66256,-122.36483,1.0,27744,0,Office,5355753.0,37.34,23,13872.0,3
2016,NonResidential,Warehouse,47.66388,-122.36831,1.0,36444,0,Non-Refrigerated Warehouse,161311.0938,1.12,56,18222.0,1
2016,NonResidential,Warehouse,47.65907,-122.36783,1.0,27553,0,Non-Refrigerated Warehouse,966677.125,31.61,66,13776.5,1
2016,NonResidential,Distribution Center,47.6583,-122.36638,3.0,57310,0,Distribution Center,1253745.5,34.87,65,28655.0,1
2016,NonResidential,Mixed Use Property,47.62296,-122.33884,1.0,25920,0,Office,989079.5,16.57,96,8640.0,5
2016,NonResidential,Restaurant,47.62354,-122.33808,1.0,40686,0,Restaurant,2106073.5,73.0,97,10171.5,1
2016,NonResidential,Retail Store,47.62399,-122.33804,1.0,45271,0,Retail Store,2553763.5,82.72,52,15090.333333333334,1
2016,NonResidential,Small- and Mid-Sized Office,47.62437,-122.33802,1.0,28380,12180,Office,1372213.375,35.77,96,4050.0,1
2016,NonResidential,Large Office,47.62296,-122.3362,1.0,508160,0,Office,28053172.0,487.53,7,84693.33333333333,3
2016,NonResidential,Small- and Mid-Sized Office,47.62353,-122.33622,1.0,26176,0,Office,966907.375,32.09,90,6544.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.62799,-122.33132,1.0,37740,0,Office,7442314.5,73.48,90,18870.0,2
2016,Nonresidential COS,Other,47.62208,-122.35398,1.0,26000,0,Other,5277482.5,184.09,55,13000.0,1
2016,NonResidential,Worship Facility,47.61876,-122.3534,1.0,23241,0,Worship Facility,739210.5,20.64,7,5810.25,1
2016,NonResidential,Other,47.61974,-122.3511,1.0,155795,0,Other,17673018.0,255.83,54,77897.5,1
2016,Nonresidential COS,Other,47.62208,-122.35398,1.0,21018,0,Other,1761137.5,24.62,14,10509.0,1
2016,Nonresidential COS,Other,47.62208,-122.35398,1.0,30533,0,Museum,5903015.0,192.12,18,15266.5,1
2016,Nonresidential COS,Other,47.62082,-122.35251,1.0,40600,0,Other,2485521.0,41.06,24,13533.333333333334,1
2016,NonResidential,Small- and Mid-Sized Office,47.62055,-122.33881,1.0,38038,0,Office,2003807.75,13.97,17,7607.6,2
2016,NonResidential,Small- and Mid-Sized Office,47.62028,-122.33717,1.0,64596,24596,Office,2524228.25,77.8,9,8000.0,2
2016,NonResidential,Small- and Mid-Sized Office,47.62038,-122.33759,1.0,41466,6062,Office,9190442.0,234.03,88,8851.0,3
2016,NonResidential,Large Office,47.62004,-122.33807,1.0,130710,100800,Office,7429423.0,86.51,3,4272.857142857143,4
2016,NonResidential,Small- and Mid-Sized Office,47.62054,-122.33807,1.0,35780,0,Office,1912760.75,13.33,90,7156.0,3
2016,NonResidential,Mixed Use Property,47.6223,-122.35653,1.0,25132,7308,Office,564754.1875,3.94,52,3564.8,3
2016,Nonresidential COS,Other,47.60192,-122.33282,1.0,49680,0,Other,2844685.0,119.34,50,24840.0,1
2016,Nonresidential COS,Other,47.60219,-122.3313,1.0,36314,0,Other,1832808.75,44.33,54,18157.0,1
2016,NonResidential,Other,47.60849,-122.33924,1.0,25920,0,Other - Entertainment/Public Assembly,1257774.625,8.77,100,8640.0,3
2016,NonResidential,Small- and Mid-Sized Office,47.60994,-122.33997,1.0,47686,0,Office,2071670.25,77.48,97,9537.2,2
2016,Campus,Mixed Use Property,47.60805,-122.33978,1.0,49280,0,Retail Store,5437110.5,98.28,116,16426.666666666668,6
2016,Campus,Restaurant,47.60895,-122.34052,1.0,25380,0,Restaurant,6901554.0,218.79,104,8460.0,3
2016,NonResidential,Small- and Mid-Sized Office,47.60836,-122.34157,1.0,40715,0,Office,2827772.75,44.89,101,5816.428571428572,3
2016,NonResidential,Mixed Use Property,47.61113,-122.34556,1.0,82065,34800,Parking,1717130.875,11.97,26,9453.0,3
2016,NonResidential,Small- and Mid-Sized Office,47.61041,-122.34214,1.0,36160,0,Office,1862176.875,12.98,106,7232.0,1
2016,NonResidential,Mixed Use Property,47.61014,-122.34251,1.0,34617,0,Other - Restaurant/Bar,5136604.5,143.34,98,17308.5,8
2016,NonResidential,Small- and Mid-Sized Office,47.6123,-122.34611,1.0,66900,0,Office,1634178.25,14.13,107,11150.0,1
2016,NonResidential,Mixed Use Property,47.61252,-122.34565,1.0,29340,0,Office,2160420.0,75.99,106,7335.0,3
2016,NonResidential,Other,47.61341,-122.34597,0.0,22710,0,Food Service,287763.5,2.01,86,7570.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.6367,-122.3285,1.0,50499,13540,Office,3205182.5,22.46,16,9239.75,2
2016,NonResidential,Small- and Mid-Sized Office,47.63616,-122.32718,1.0,54465,9605,Office,3600571.25,41.22,52,7476.666666666667,2
2016,NonResidential,K-12 School,47.63239,-122.32072,1.0,45960,0,K-12 School,4167253.75,182.81,86,15320.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.61992,-122.34539,1.0,21128,0,Office,436604.0938,3.04,57,7042.666666666667,1
2016,NonResidential,Mixed Use Property,47.61893,-122.34473,1.0,274442,0,Hotel,9155568.0,220.26,8,54888.4,4
2016,NonResidential,Small- and Mid-Sized Office,47.61952,-122.34462,1.0,51552,0,Office,1539066.375,10.73,3,12888.0,2
2016,NonResidential,Hotel,47.62014,-122.34456,1.0,38520,0,Hotel,2804534.0,75.25,57,7704.0,1
2016,NonResidential,Hotel,47.62174,-122.34417,1.0,29186,4256,Hotel,867184.375,30.22,55,6232.5,1
2016,NonResidential,Worship Facility,47.6201,-122.34071,1.0,27338,0,Worship Facility,581289.0,4.05,56,13669.0,1
2016,NonResidential,Other,47.64132,-122.31644,1.0,85750,65640,Parking,2045592.0,77.76,17,6703.333333333333,2
2016,NonResidential,Laboratory,47.6224,-122.36248,1.0,34416,0,Laboratory,12015936.0,422.45,54,11472.0,3
2016,NonResidential,Small- and Mid-Sized Office,47.61954,-122.35847,1.0,45864,0,Office,2590622.0,115.43,86,11466.0,1
2016,NonResidential,K-12 School,47.72726,-122.32835,1.0,49252,0,K-12 School,3485865.5,104.91,17,16417.333333333332,1
2016,NonResidential,Small- and Mid-Sized Office,47.63245,-122.32529,1.0,33176,0,Office,1426279.5,35.96,29,8294.0,2
2016,NonResidential,Retail Store,47.63246,-122.32658,1.0,25194,3764,Retail Store,1878742.875,55.95,23,5357.5,3
2016,NonResidential,Other,47.64033,-122.29135,1.0,31191,0,Other - Recreation,5876439.0,167.98,89,7797.75,2
2016,NonResidential,Other,47.72039,-122.29729,1.0,37377,0,"Repair Services (Vehicle, Shoe, Locksmith, etc)",3040978.0,111.73,69,18688.5,6
2016,NonResidential,Warehouse,47.53906,-122.32031,1.0,29380,0,Non-Refrigerated Warehouse,856088.625,5.97,39,14690.0,3
2016,NonResidential,Worship Facility,47.60321889,-122.3205567,1.0,22688,0,Worship Facility,331675.0,7.07,94,7562.666666666667,1
2016,NonResidential,Other,47.56028,-122.28914,1.0,22364,0,Adult Education,1467029.75,54.44,54,7454.666666666667,2
2016,NonResidential,Small- and Mid-Sized Office,47.54693,-122.28718,1.0,41262,0,Office,1903455.875,13.27,34,13754.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.62038,-122.34668,1.0,43183,0,Office,7408342.0,92.45,63,14394.333333333334,2
2016,NonResidential,Worship Facility,47.68566,-122.31849,1.0,45680,0,Worship Facility,2077039.375,86.81,108,11420.0,1
2016,NonResidential,Worship Facility,47.53439,-122.37699,1.0,23562,0,Worship Facility,531737.1875,3.71,59,11781.0,2
2016,NonResidential,Small- and Mid-Sized Office,47.65804,-122.36537,1.0,28844,0,Office,910718.6875,6.35,17,5768.8,2
2016,NonResidential,Warehouse,47.56067,-122.32646,1.0,21101,0,Non-Refrigerated Warehouse,675772.875,27.97,27,10550.5,2
2016,NonResidential,Refrigerated Warehouse,47.56067,-122.32705,1.0,45594,0,Refrigerated Warehouse,1351267.875,9.42,102,15198.0,1
2016,NonResidential,Other,47.55013,-122.33044,1.0,26660,0,Manufacturing/Industrial Plant,2241280.5,15.62,66,13330.0,1
2016,NonResidential,Warehouse,47.56056,-122.32593,1.0,28126,0,Non-Refrigerated Warehouse,870625.8125,18.63,41,14063.0,2
2016,NonResidential,Warehouse,47.54813,-122.32553,1.0,35000,0,Non-Refrigerated Warehouse,378714.4063,2.64,52,17500.0,1
2016,NonResidential,Warehouse,47.54948,-122.32536,1.0,26150,0,Non-Refrigerated Warehouse,1208407.625,26.55,54,13075.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.54974,-122.3261,1.0,24000,0,Office,1088556.25,7.59,49,8000.0,1
2016,NonResidential,K-12 School,47.64132,-122.31644,1.0,43594,0,K-12 School,2478045.5,73.26,48,7265.666666666667,1
2016,NonResidential,Distribution Center,47.65791,-122.34274,1.0,28080,0,Distribution Center,794724.625,18.54,104,14040.0,2
2016,NonResidential,Senior Care Community,47.72618,-122.35642,1.0,51298,0,Senior Care Community,5655578.0,203.73,62,17099.333333333332,1
2016,NonResidential,Worship Facility,47.72558,-122.3578,1.0,22047,0,Worship Facility,265774.9063,1.85,54,11023.5,2
2016,NonResidential,Warehouse,47.5213,-122.32182,1.0,31600,0,Non-Refrigerated Warehouse,3363535.5,103.28,37,15800.0,1
2016,NonResidential,Warehouse,47.52024,-122.32137,1.0,35289,0,Non-Refrigerated Warehouse,876425.0,23.9,9,17644.5,1
2016,NonResidential,Warehouse,47.51899,-122.321,1.0,28920,0,Non-Refrigerated Warehouse,1750419.0,80.09,35,14460.0,1
2016,NonResidential,Warehouse,47.5193,-122.3213,1.0,22176,0,Non-Refrigerated Warehouse,736428.625,32.77,38,11088.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.70079,-122.32714,1.0,39927,0,Office,3568419.5,24.88,42,9981.75,2
2016,NonResidential,Other,47.69883,-122.32479,1.0,30610,0,Other - Recreation,4294550.0,135.81,37,15305.0,2
2016,NonResidential,Medical Office,47.70007,-122.32533,1.0,26930,6350,Medical Office,1002995.0,6.99,36,6860.0,1
2016,NonResidential,Medical Office,47.70087,-122.32379,1.0,38745,0,Medical Office,2890379.0,49.62,48,12915.0,2
2016,NonResidential,Self-Storage Facility,47.66353,-122.29505,1.0,20296,0,Self-Storage Facility,855665.125,5.97,57,6765.333333333333,1
2016,NonResidential,Mixed Use Property,47.66246,-122.29342,1.0,22135,0,Medical Office,1261634.5,27.41,71,7378.333333333333,4
2016,NonResidential,Medical Office,47.66183,-122.29264,1.0,38378,0,Medical Office,1645605.125,53.73,49,9594.5,2
2016,NonResidential,Warehouse,47.66294,-122.29521,1.0,33576,0,Non-Refrigerated Warehouse,1275231.75,49.73,36,11192.0,1
2016,NonResidential,Supermarket / Grocery Store,47.66205,-122.29545,1.0,33005,0,Supermarket/Grocery Store,10642754.0,225.67,41,16502.5,2
2016,NonResidential,Other,47.61074,-122.32259,1.0,20971,0,Parking,729397.1875,5.08,35,10485.5,4
2016,NonResidential,Small- and Mid-Sized Office,47.63981,-122.39907,1.0,23910,0,Office,873577.3125,15.11,89,5977.5,2
2016,NonResidential,Worship Facility,47.67477,-122.38241,1.0,21765,0,Worship Facility,431390.4063,17.38,106,7255.0,1
2016,NonResidential,Worship Facility,47.6101,-122.30838,1.0,26560,0,Worship Facility,1751483.875,64.88,115,8853.333333333334,1
2016,NonResidential,Warehouse,47.65022,-122.34174,1.0,20140,0,Non-Refrigerated Warehouse,116486.6016,0.81,59,6713.333333333333,1
2016,NonResidential,Retail Store,47.53846,-122.28305,1.0,38845,0,Retail Store,6917280.0,215.56,24,12948.333333333334,2
2016,NonResidential,Supermarket / Grocery Store,47.53747,-122.28308,1.0,26092,0,Supermarket/Grocery Store,7619445.0,173.75,63,13046.0,2
2016,NonResidential,Small- and Mid-Sized Office,47.55045,-122.32749,1.0,25500,0,Office,1213869.75,55.3,49,12750.0,1
2016,NonResidential,Warehouse,47.5478,-122.32307,1.0,41895,0,Non-Refrigerated Warehouse,1242311.5,25.09,55,20947.5,2
2016,NonResidential,Retail Store,47.54912,-122.32184,1.0,56193,0,Retail Store,2497942.75,46.9,58,18731.0,1
2016,NonResidential,K-12 School,47.6712,-122.37568,1.0,35448,0,K-12 School,1379932.5,60.34,94,8862.0,1
2016,NonResidential,Supermarket / Grocery Store,47.66986,-122.37418,1.0,29214,0,Supermarket/Grocery Store,9336239.0,208.53,50,14607.0,1
2016,NonResidential,Supermarket / Grocery Store,47.66828,-122.37428,1.0,89103,43035,Supermarket/Grocery Store,14029480.0,384.85,16,23034.0,2
2016,NonResidential,Other,47.66621,-122.37502,1.0,32000,0,Other - Recreation,1331122.125,45.38,55,16000.0,2
2016,NonResidential,Mixed Use Property,47.66389,-122.37307,1.0,31140,0,Other,935580.3125,38.86,106,10380.0,3
2016,NonResidential,Warehouse,47.6644,-122.37246,1.0,41478,0,Non-Refrigerated Warehouse,3035962.25,78.22,41,10369.5,2
2016,NonResidential,Warehouse,47.66411,-122.37185,1.0,39840,0,Non-Refrigerated Warehouse,752104.0,5.24,36,19920.0,1
2016,Nonresidential COS,Other,47.66984,-122.3842,1.0,30576,15576,Library,1533245.75,38.52,12,7500.0,2
2016,NonResidential,Other,47.66894,-122.38242,1.0,21528,0,Social/Meeting Hall,306911.0938,6.61,92,7176.0,1
2016,NonResidential,Other,47.66908,-122.38627,1.0,30000,0,Strip Mall,1094940.75,13.14,88,10000.0,2
2016,NonResidential,Other,47.67482,-122.37316,1.0,30087,0,Other,5274642.0,36.77,74,10029.0,1
2016,NonResidential,Worship Facility,47.66327,-122.37439,1.0,40445,0,Worship Facility,786253.6875,29.24,41,20222.5,1
2016,NonResidential,Retail Store,47.66318,-122.37283,1.0,23500,0,Retail Store,1137967.5,13.29,20,11750.0,1
2016,NonResidential,Retail Store,47.67518,-122.36549,1.0,22420,0,Retail Store,1404253.75,31.79,49,11210.0,1
2016,NonResidential,Supermarket / Grocery Store,47.64909,-122.37788,1.0,25842,0,Supermarket/Grocery Store,8518313.0,237.54,55,12921.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.65018,-122.37787,1.0,26389,0,Office,1208035.375,8.42,24,6597.25,2
2016,NonResidential,Small- and Mid-Sized Office,47.65252,-122.37587,1.0,25859,0,Office,858780.625,14.9,34,6464.75,2
2016,NonResidential,Warehouse,47.66238,-122.38831,1.0,25600,0,Non-Refrigerated Warehouse,1730600.625,34.26,42,12800.0,2
2016,NonResidential,Other,47.66126,-122.38751,1.0,23169,0,Manufacturing/Industrial Plant,222255.9063,1.55,51,11584.5,1
2016,NonResidential,Small- and Mid-Sized Office,47.66106,-122.38576,1.0,41784,8399,Office,1294615.25,9.03,8,6677.0,2
2016,NonResidential,Warehouse,47.66206,-122.38948,1.0,56884,0,Non-Refrigerated Warehouse,1388345.125,37.49,56,28442.0,1
2016,NonResidential,Retail Store,47.6917,-122.37617,1.0,32810,0,Retail Store,2017967.75,46.44,27,16405.0,1
2016,NonResidential,Self-Storage Facility,47.64455,-122.37581,1.0,30989,0,Self-Storage Facility,97690.39844,0.68,36,7747.25,1
2016,NonResidential,Self-Storage Facility,47.64418,-122.37587,1.0,39952,0,Self-Storage Facility,57133.19922,0.4,101,9988.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.65504,-122.37402,1.0,20022,0,Office,657385.8125,4.58,55,6674.0,1
2016,NonResidential,Distribution Center,47.65563,-122.37194,1.0,36498,0,Distribution Center,520011.8125,14.81,56,12166.0,2
2016,NonResidential,Distribution Center,47.66161,-122.39075,1.0,35946,0,Distribution Center,469499.8125,11.08,48,17973.0,2
2016,NonResidential,Small- and Mid-Sized Office,47.66006,-122.38631,1.0,30152,5680,Office,845044.125,5.94,9,4894.4,2
2016,NonResidential,Small- and Mid-Sized Office,47.65881,-122.38382,1.0,22365,0,Office,727385.8125,5.07,37,4473.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.65801,-122.3839,1.0,30172,0,Office,904059.875,6.3,22,6034.4,1
2016,NonResidential,Warehouse,47.66353,-122.38064,1.0,42500,0,Non-Refrigerated Warehouse,241478.5938,1.68,89,8500.0,2
2016,NonResidential,Small- and Mid-Sized Office,47.66691,-122.38416,1.0,23032,0,Office,1121537.75,7.82,115,4606.4,3
2016,NonResidential,Other,47.66646,-122.38263,1.0,45750,4914,Other,7240274.0,303.81,116,10209.0,2
2016,NonResidential,Small- and Mid-Sized Office,47.66497,-122.38047,1.0,23500,0,Office,1686405.0,34.52,48,7833.333333333333,1
2016,NonResidential,Small- and Mid-Sized Office,47.66431,-122.37988,1.0,22282,0,Office,579888.3125,16.67,50,11141.0,1
